0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.93675655,-0.6490062,-0.23455083,-0.51897085,0.012136926,0.016436044,0.32117772,-0.17919718,-0.425519,-0.09155084,-0.31206697,0.9729993,-0.22795211,0.3656837,-0.48908824,-0.0025694713,-0.6697223,-0.57082784,-0.04292982,0.9356525,-0.54301554,0.48151127,-0.18132876,-1.0183016,-1.4919066,-0.36394566,0.44916236,-0.61183864,0.87180364,-0.022276254,0.06762086,0.047298048,0.101254,0.4704988,-0.7076939,0.026465038,-1.6066028,-0.6871482,-0.5813063,-0.1572479,0.3554467,-0.36869305,-0.22700399,0.41217297,0.53154624,-0.3661038,0.5242263,0.33551893,0.21274115,-0.0956084,0.96607876,-0.31072938,0.23331073,-0.45446524,-0.17191158,0.23534122,0.16151743,0.22477375,-0.25693417,-0.018642409,-0.26052475,0.30156362,0.51643646,-0.050768126,-0.19111592,0.19242148,-0.008020672,0.51366013,-0.9185024,0.683938,-0.6760158,-0.23728761,-0.5619701,-0.1427472,-0.3839886,0.1184253,-0.17438354,0.032342885,-0.47675195,0.18213132,0.06815218,-0.3144853,-0.13706519,0.5705636,-0.53275293,0.42599377,0.54783195,0.20336245,0.40915215,0.58746344,0.36339533,1.117982,-0.35851413,-0.17919314,0.058730353,-0.16857614,-0.9739972,0.4933337,0.24098438,-0.2916234,-0.19871828,0.55534166,0.37967366,0.0074744634,0.02099253,-0.8339524,0.84227824,-0.44029853,0.03642507,-0.5471722,-0.33513787,-0.27747482,-0.13049366,0.44036436,-0.55091065,0.36421406,-0.5001283,1.5026429,0.13119149,0.14426924,-0.7925936,-0.16344115,0.013073343,-0.82588416,0.027630616,-0.39190987,0.91273147,0.0641101
