0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.38649076,0.5097637,-1.0090142,-0.06393267,-1.013849,0.4572398,-0.4647821,0.1521075,-0.0081308605,-0.5803811,-0.6141599,-0.38098773,-0.67973,0.10831649,-1.0638909,0.1958005,-0.2113317,-0.0054324437,0.16053025,-1.1068414,-0.80865717,-0.2394412,0.21092682,-1.4324872,0.011453425,0.20281321,-0.46774018,0.1796117,0.5256448,0.19917086,-0.045018047,0.335931,-0.5022299,-0.116330825,0.09412837,-0.35497668,0.061053813,0.4101733,0.42817464,0.12873706,-0.20737936,0.48524645,0.17399281,0.6657869,-0.95785666,0.073607415,0.17940934,-0.62907094,1.0990092,-0.29000464,-0.5055106,0.11227082,-0.17046231,-0.67775744,-0.2799191,0.10279015,-0.24563044,0.8219037,0.20768087,-0.56956255,-0.3438866,0.22045363,0.08090365,0.40065292,0.08527834,0.053668298,0.49532467,0.330359,-0.5753141,0.36142704,0.30504075,0.04975909,-2.0660603,0.20399563,0.30531043,0.29657933,-0.74748063,-0.27312422,-1.0952307,-0.43019643,-0.33151636,-0.16788296,0.14527795,-0.26829195,-0.42951298,-0.574548,0.015763864,-0.56543386,0.97208524,0.35955623,0.41825023,0.1424632,-0.24890815,0.31639114,-0.3137318,0.6251551,1.2437047,0.095322594,-1.3478966,-1.0470908,-0.41077378,-0.6968676,-0.40517733,0.048981402,-0.08423729,0.5013342,-0.64998204,-0.64043856,-0.29449213,0.10756116,0.6900717,-0.21063922,0.3757148,0.35949367,0.35538843,0.6735638,0.3752372,0.6072171,0.07967619,-0.3334368,-0.057588167,-0.44536176,-0.10749507,0.41071096,-0.44700092,0.083553694,0.7073491,-0.65235424
